Fecha,Movimiento,Material,Texto de material,Tipo,Terminado,Semana,Mes,Cantidad
45836,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,26,jun,162.5
45836,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,26,jun,7748.7
45836,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,26,jun,7548.1
45836,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,26,jun,200.6
45836,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,26,jun,30.5
45836,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,26,jun,50.2
45836,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,26,jun,80.7
45836,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,26,jun,4.6
45838,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jun,101.7
45838,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jun,127.2
45838,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jun,103.5
45838,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jun,125.4
45838,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jun,9.6
45838,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,27,jun,9.3
45838,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jun,1197.8
45838,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jun,1519.8
45838,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jun,50.2
45838,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jun,80
45838,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jun,232.7
45838,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jun,854.1
45838,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jun,854.1
45838,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jun,11.5
45838,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jun,5291.9
45838,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jun,112.1
45838,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jun,5178.8
45838,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jun,113.1
45838,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jun,13.2
45838,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jun,544.9
45838,101,134327M1,MILANESA,Terminado,MILANESA,27,jun,3731.8
45838,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jun,5033.7
45838,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jun,28.3
45838,531,134603M5,GRASA,Subproducto,MILANESA,27,jun,113.7
45838,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jun,246.8
45838,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jun,383.3
45838,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jun,12.8
45838,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jun,537.9
45838,101,134327M1,MILANESA,Terminado,MILANESA,27,jun,5357.2
45838,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jun,6492.3
45838,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jun,4.7
45838,531,134603M5,GRASA,Subproducto,MILANESA,27,jun,191.1
45838,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jun,423.8
45839,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,27,jul,10.3
45839,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jul,1979.4
45839,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,2397.3
45839,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,31.9
45839,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jul,111.4
45839,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jul,296.2
45839,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,1822.3
45839,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,1776.9
45839,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,0.5
45839,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,154.7
45839,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,1522.8
45839,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,1785.2
45839,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,4.6
45839,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,26.7
45839,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,81
45839,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,546.7
45839,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,8175.4
45839,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,9656.1
45839,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,6.5
45839,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,244.4
45839,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,406.9
45839,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,282.7
45839,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,51.2
45839,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,67
45839,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,101.5
45839,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,12.9
45839,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jul,27.5
45839,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,333.3
45839,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,2524.7
45839,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,3344.2
45839,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,1.8
45839,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,80.7
45839,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,230.3
45839,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,218.4
45839,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,92.5
45839,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,3.491
45839,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,92.5
45839,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,3103.7
45839,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,117.309
45839,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,3050.1
45839,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,53.6
45840,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jul,757.5
45840,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,922.4
45840,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,13.6
45840,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jul,29.1
45840,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jul,195.9
45840,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,685.4
45840,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,685.4
45840,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,6.6
45840,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,106.9
45840,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,1190.2
45840,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,1382.4
45840,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,88.2
45840,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,30.8
45840,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,54.5
45840,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jul,36.8
45840,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,995.4
45840,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,8355.8
45840,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,10868.6
45840,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,46.3
45840,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,169
45840,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,719.8
45840,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,653.9
45840,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,570.8
45840,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,93.2
45840,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,542
45840,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,28.8
45840,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,102.7
45840,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,466.8
45840,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,13.9
45840,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,389.9
45840,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,5654.1
45840,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,5463.4
45840,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,190.7
45840,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,105.8
45840,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,115.3
45840,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,221.1
45840,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,13.9
45841,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,27,jul,12.1
45841,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jul,1297.4
45841,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,1596.9
45841,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,12.7
45841,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jul,81
45841,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jul,206.4
45841,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,2422.4
45841,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,2422.4
45841,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,26.2
45841,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jul,28.3
45841,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,673.2
45841,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,8302.5
45841,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,9997
45841,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,8
45841,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,192.5
45841,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,655.4
45841,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,190.5
45841,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,50.5
45841,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,35.3
45841,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,40.9
45841,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,16.4
45841,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,78.1
45841,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,426
45841,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,33.1
45841,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,347.9
45841,261,134207G2,CABEZA DE LOMO,Materia prima,CABEZA DE LOMO REJALADO,27,jul,4694
45841,261,134207G2,CABEZA DE LOMO,Materia prima,CABEZA DE LOMO REJALADO,27,jul,79.2
45841,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,4694
45842,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,1520.3
45842,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,1520.3
45842,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,4.7
45842,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,53.7
45842,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,585.3
45842,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,668.3
45842,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,12.7
45842,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,29.3
45842,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,3061.5
45842,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,51.5
45842,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,2978.6
45842,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,82.9
45842,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,140.7
45842,261,134797C1,MAT PRIMA ARRACHERA DE CERDO,Materia prima,ARRACHERA DE CERDO,27,jul,56.5
45842,261,134797C1,MAT PRIMA ARRACHERA DE CERDO,Materia prima,ARRACHERA DE CERDO,27,jul,85.3
45842,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,216.1
45842,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,300.3
45842,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,27.8
45842,531,132000M5,DECOMISO,Subproducto,ESPALDILLA REJALADA,27,jul,10.2
45842,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jul,756.5
45842,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,914.3
45842,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,4.7
45842,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jul,56.9
45842,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jul,150
45842,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,98.9
45842,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,799
45842,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,978.7
45842,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,3.8
45842,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,80.8
45842,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,3272.7
45842,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,61.3
45842,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,3160.6
45842,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,112.1
45842,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jul,21.1
45842,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,614.9
45842,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,4956.4
45842,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,6404.9
45842,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,59.5
45842,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,25.1
45842,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,115.3
45842,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,385.3
45842,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,371.4
45843,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,27,jul,809.6
45843,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,985.5
45843,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,27,jul,9.1
45843,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,27,jul,81.2
45843,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,27,jul,169.1
45843,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,27,jul,748.6
45843,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,748.6
45843,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,27,jul,66.4
45843,531,132000M5,DECOMISO,Subproducto,MILANESA,27,jul,30.8
45843,531,134307M1, CHAMBARETE,Subproducto,MILANESA,27,jul,408.8
45843,101,134327M1,MILANESA,Terminado,MILANESA,27,jul,5488
45843,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,6476.9
45843,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,27,jul,15.1
45843,531,134603M5,GRASA,Subproducto,MILANESA,27,jul,112.6
45843,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,27,jul,327.7
45843,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,27,jul,139.4
45843,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,4782.8
45843,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,204.2
45843,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,4697.1
45843,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,85.7
45843,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,27,jul,56.7
45843,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,27,jul,125.6
45843,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,182.3
45843,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,27,jul,36.2
45843,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,2668.6
45843,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,27,jul,63.2
45843,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,27,jul,2585.3
45843,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,27,jul,83.3
45845,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,28,jul,529
45845,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,28,jul,669.4
45845,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,28,jul,14.6
45845,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,28,jul,56.3
45845,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,28,jul,159.8
45845,531,132000M5,DECOMISO,Subproducto,MILANESA,28,jul,54.5
45845,531,134307M1, CHAMBARETE,Subproducto,MILANESA,28,jul,1768.7
45845,101,134327M1,MILANESA,Terminado,MILANESA,28,jul,14173
45845,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,18486.2
45845,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,64.1
45845,531,134603M5,GRASA,Subproducto,MILANESA,28,jul,294.7
45845,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,28,jul,1184.5
45845,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,28,jul,1010.8
45845,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,5033.8
45845,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,41.2
45845,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,28,jul,4891.8
45845,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,28,jul,142
45845,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,2961.6
45845,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,75.4
45845,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,28,jul,2847.8
45845,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,28,jul,113.8
45846,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,28,jul,589.5
45846,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,28,jul,726.5
45846,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,28,jul,29.5
45846,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,28,jul,54.9
45846,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,28,jul,112.4
45846,531,132000M5,DECOMISO,Subproducto,MILANESA,28,jul,14.1
45846,101,134327M1,MILANESA,Terminado,MILANESA,28,jul,2069.3
45846,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,2416.9
45846,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,56.5
45846,531,134603M5,GRASA,Subproducto,MILANESA,28,jul,57.3
45846,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,28,jul,160.7
45846,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,28,jul,115.5
45846,531,132000M5,DECOMISO,Subproducto,MILANESA,28,jul,34.6
45846,531,134307M1, CHAMBARETE,Subproducto,MILANESA,28,jul,683.5
45846,101,134327M1,MILANESA,Terminado,MILANESA,28,jul,10584.8
45846,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,12598.3
45846,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,28,jul,1.7
45846,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA,28,jul,220.7
45846,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA,28,jul,2.377
45846,531,134603M5,GRASA,Subproducto,MILANESA,28,jul,406.4
45846,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,28,jul,671.9
45846,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,28,jul,437.8
45846,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,3400
45846,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,4261.4
45846,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,82.523
45846,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,28,jul,7522.6
45846,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,28,jul,138.8
45846,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,28,jul,80.1
45846,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,80.4
45846,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,79
45846,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,28,jul,159.7
45846,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,80.4
45846,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,0.5
45846,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,28,jul,105.7
45846,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,377
45846,261,134797A5,INT RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,28,jul,25.1
45846,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,28,jul,407.9
45846,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,792.6
45846,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,28,jul,1.4
45846,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,28,jul,764.6
45846,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,28,jul,28
